"X","Y","Prediction","Method"
44,70,0.0814604285784832,"Random Forest"
60,82,0.177405252942949,"Random Forest"
51,25,0.327318699610243,"Random Forest"
26,82,0.681848029365169,"Random Forest"
40,37,0.329666446488933,"Random Forest"
36,35,0.450207003405622,"Random Forest"
46,74,0.0683054939468469,"Random Forest"
23,88,0.575040088744216,"Random Forest"
43,72,0.200495454789111,"Random Forest"
38,81,0.241219766285358,"Random Forest"
74,43,0.190627695478239,"Random Forest"
34,89,0.631785740504777,"Random Forest"
73,17,0.167754527262696,"Random Forest"
92,32,0.195725053217193,"Random Forest"
4,82,0.604998077688339,"Random Forest"
55,39,0.189630334233387,"Random Forest"
60,25,0.266784083440607,"Random Forest"
57,51,0.250177739334687,"Random Forest"
58,70,0.123880907677485,"Random Forest"
71,83,0.250733052118361,"Random Forest"
57,79,0.210785388710194,"Random Forest"
73,53,0.159797208885067,"Random Forest"
51,46,0.233862058862229,"Random Forest"
78,24,0.157436787231024,"Random Forest"
36,80,0.314509335299259,"Random Forest"
21,89,0.587311407027758,"Random Forest"
70,20,0.1541709894497,"Random Forest"
83,21,0.196417635854762,"Random Forest"
63,27,0.248002698929606,"Random Forest"
37,37,0.425053106088997,"Random Forest"
61,65,0.121743907281958,"Random Forest"
70,69,0.187531472502214,"Random Forest"
73,23,0.212753115142021,"Random Forest"
64,61,0.134594530786863,"Random Forest"
35,87,0.540773150845078,"Random Forest"
61,12,0.443912637067798,"Random Forest"
47,41,0.333891944984742,"Random Forest"
87,22,0.221750975201337,"Random Forest"
62,94,0.172145395185743,"Random Forest"
80,21,0.244386269559133,"Random Forest"
46,76,0.104969860116412,"Random Forest"
69,60,0.294187544266993,"Random Forest"
57,53,0.262816244000613,"Random Forest"
35,73,0.37335518598597,"Random Forest"
67,54,0.270575476292426,"Random Forest"
66,18,0.23685644090358,"Random Forest"
74,26,0.190923021190176,"Random Forest"
77,56,0.274773869419317,"Random Forest"
50,91,0.675728967275521,"Random Forest"
63,82,0.172886116014681,"Random Forest"
28,79,0.625684079824248,"Random Forest"
7,89,0.712464890873297,"Random Forest"
57,52,0.212448562496072,"Random Forest"
78,65,0.30784075955465,"Random Forest"
76,52,0.183850769798737,"Random Forest"
22,91,0.81350523366205,"Random Forest"
62,27,0.29082457051759,"Random Forest"
39,92,0.687028526256549,"Random Forest"
64,93,0.216769411276691,"Random Forest"
49,42,0.370569544978889,"Random Forest"
65,65,0.183136314457702,"Random Forest"
85,29,0.227696161766679,"Random Forest"
38,82,0.20481376911414,"Random Forest"
96,7,0.595949310740821,"Random Forest"
47,86,0.271901010752087,"Random Forest"
56,17,0.629694457888806,"Random Forest"
74,38,0.268172886142325,"Random Forest"
44,86,0.259824250950815,"Random Forest"
62,57,0.263801357322385,"Random Forest"
24,81,0.670212797137253,"Random Forest"
54,94,0.47123811528767,"Random Forest"
63,13,0.551803112165633,"Random Forest"
49,85,0.24257920122777,"Random Forest"
37,83,0.275518875126406,"Random Forest"
64,20,0.282187860769598,"Random Forest"
65,90,0.406459058200292,"Random Forest"
56,27,0.282096625795577,"Random Forest"
33,75,0.405660919548662,"Random Forest"
61,86,0.169229314093046,"Random Forest"
70,43,0.263573639500359,"Random Forest"
59,100,0.456149886009406,"Random Forest"
58,88,0.253005365539351,"Random Forest"
65,78,0.158985173397764,"Random Forest"
58,54,0.225213770186406,"Random Forest"
